Feature ID	Taxon	Confidence
55d9bfcfdf6da088d2b2b037555f75c4	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__	0.7200034766260477
be1284828e0eb4a4a4165318075d2f7a	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__B12-WMSP1;f__B12-WMSP1;g__B12-WMSP1;s__	0.9998022881641954
88c9ac17b2e1cacbe1ce3a90fe118fa7	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__	0.9897966247474377
ef3fdbe1dcde754d91130cde6a4b4d61	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__	0.9988782527614086
fbd7af683aa631721b10981e03fb3188	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__	0.996087891045495
8f7351b88293451571e8fdb902c26462	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__	0.9720537581535915
a74a603c1e3cd8073822c0aa295a81d3	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__	0.9753720446289332
864ca46b31a95e6a18db619bcf996393	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7;f__Subgroup_7;g__Subgroup_7;s__	0.9947113088818654
608b2702d9add6416695534f2defc137	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Euzebyales;f__Euzebyaceae;g__uncultured;s__	0.9951941614396566
5987b97497dc2c6f7c3d690526ea34b0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9972543354604999
1237d5925a7176fced9dda961a86c684	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9965515648310672
b57bc5dcf6016bb5817cc2a545dcaad8	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256;g__IMCC26256;s__	0.9305293756023665
9677575293f026cff1a9aa605a87e3dd	d__Bacteria;p__Chloroflexi;c__P2-11E;o__P2-11E;f__P2-11E;g__P2-11E;s__	0.9999698127682717
2ed2ea1c7134c02475acd9f392ee2c52	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__RBG-13-54-9;g__RBG-13-54-9;s__	0.7048445582537539
7d11b5fa727f2fbd3402f37061e9a0fc	d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__	0.9999441308242517
24884432a7b4a3b9c4886bd6784f5865	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9999831506158945
61a045faf09495a94e0b0746c5953e76	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9999832104590998
a05992133a32a299d1ad3c881b635f5e	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10;s__	0.9949520539765521
069799c2a3f3b3ba9b7608d9b747c086	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Vicinamibacteraceae;s__	0.8661886414337013
d41abca200bb1db23ee6ac9b73f59a02	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__	0.9492027929464947
6aa6f51248cab354b4894fb3e6c2dd8d	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.9106526849947576
25a9514b7a96f58f7997171c5f209919	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__	0.9855625493058691
2f74d0ac42d4b8a08c2d1b76e78d108c	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__	0.9819083662884234
2a349de45af71707eb065bca99a59a96	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales	0.9138754940868691
8a102218dce16263b0d0ef18ffd527bb	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Psychroglaciecola;s__	0.8568399022984655
6fc9554fe685c9a092777b82cc9a9382	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales	0.7137718574027496
30e9c784bda85450098fc389fde6a834	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	0.9654910460010296
be14f09dcff86919291edbfd400ebd57	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillaceae;s__	0.7081517875329094
8b9dd7ce78d4aa85ddd3a865524239af	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9935389293114402
9c5d473078be8a217d37cfd19d55f962	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Kallotenuales;f__AKIW781;g__AKIW781;s__	0.9996962790698108
ccaa55626e977f2518aea581245b4801	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Kribbella;s__	0.9999542431233761
a10971aa47eabc6dc40c417a24922c80	d__Bacteria	0.9999518763815332
7452a179b9a24c364642eeaade4d266f	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Ammoniphilus;s__	0.9944076114303637
d0898da6a9246aa427a635c0b4140f87	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Vicinamibacteraceae;s__	0.9170842013049166
0e699727f10ebe44242861c8013d3e5b	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Tistrellales;f__Geminicoccaceae;g__uncultured;s__	0.9917782401169597
c825d04bd6af31be7ed3193f0ebea8a8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__MND1;s__	0.9999764228506745
28df1c1787c97637be4f8a7fe41c1105	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	0.9991274450915988
647834ce43585a045527cd75fdedcb71	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9993361794443526
aad681a664aef2b599535476700ce6b6	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__	0.999877093239735
45e4be8e16753ffd4bb4872bf6a35f37	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.933695945674603
e4e8962b9fe62868270bb1c8b0429891	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__	0.7639695015501817
748853bf9cd992858aa55b715ad7aa8f	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	0.9976658338441163
3fede05d7bb19cd5ca74f88f28082fcc	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__	0.9997638365620668
643f22dd504af4765d46e5b0720ea497	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__	0.9294127864493176
892b0c3a180e5f4fe03cf39865a2f3a7	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__	0.9939987781022377
24e9c725863735bd49ea92bbfd06ff22	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__MND1;s__	0.9998997515926155
4ca02e17ff1a389f9bdd9eb488a01563	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9999812144342376
29df4a8a59dafcfdce28202280d43683	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaeraceae;s__	0.967781458700859
cea1b3be700a7c1ab50d459aad39b5f9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__uncultured;g__uncultured;s__	0.9815365360383883
5b983c86853d7bdcda87f632cf686d51	d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10;s__	0.9763552086622679
cf2cfcadddf976657338748e84a81460	d__Bacteria;p__Chloroflexi	0.9741999509522739
b85e1a2ff6a6738f7d40b6c0e7d7f3e1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	0.7467134879960173
9031c211a611d2f79932e24f7ae367c8	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__	0.9888108736946648
013585c3016ad6ecb49fff813d12a080	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__	0.9908054116353237
5f8082f4de7422e777531bf9bf8ef800	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__WD2101_soil_group;s__	0.9991589185416674
2f56b45079173966551ddffe43501d5d	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinoallomurus;s__	0.9996403652802017
7a5c60c3e3ad44fe74ec48259de8e030	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__	0.9675775225049588
a55c76a00f38acb391d3ec56b134a7c4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum;s__	0.9999727796724216
782067e385791e3969c640f40840a253	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__	0.905777962798585
d29cc49a6d90f4411f4afc3b2546c926	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__	0.9959091816878006
664c5245b6cbfea323173cf7123c585c	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__	0.9971217879134893
ddbc32632c9632d1dd746f28721f3a9f	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Ammoniphilus;s__	0.9838731908707149
c7a3c75d90688e68200e663a0c81ddb6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.9937108953087093
ded89502cc2f5fb2bd1cd2fee3ba8f01	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__	0.9958685367822953
1a3e8c70ee7dd7be9e8a002b0f90b670	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	0.9896021373134732
9f51698bee1527e6e927666710070636	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__	0.8056836668196551
88d17d59e9681436cc60ba2ef049d35d	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaeraceae;s__	0.9977259502110402
3ca3a86dad4ae9f2104ed9b3531a0271	d__Bacteria;p__Gemmatimonadota;c__AKAU4049;o__AKAU4049;f__AKAU4049;g__AKAU4049;s__	0.8009369360867515
be2339ed842e86a8cbdb994dc01e84ec	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9999825686355164
655e97040f9dace2824b4e78ef544ac6	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__	0.8766038038404751
2c3d2e2ce9ebec620ea72be7d3969469	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.9995639849691926
9745f842115b07c7c95f4f1a6ee1d515	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Euzebyales;f__Euzebyaceae;g__uncultured;s__	0.9990326706355606
7c20eab9de2880d8cc6895a591a2a368	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9991601220150913
c471b243ae160f3817bd392932447fce	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9999947026975111
4dacb2b1d88d9aeed64e103cc8ba42a1	d__Bacteria	0.9988799582008351
d4579db6ea66fa597bfe02b40a18bbbe	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9964273638447221
a7b877ae6d2f079a15b6b192a4425620	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptoraceae;s__	0.8714833239655486
92f28f07b03af23770013fe8e8991cca	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__uncultured;f__uncultured;g__uncultured;s__	0.7937732057084756
d4fa6332fcf19768ba195c97e5dc308b	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus_Nitrososphaera;s__	0.99676689653927
33390be9f1f70e7d927c8de364202b75	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9971244677210162
94e5461d57e7d68ffef56a756aaa0722	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Kribbella;s__	0.995064673869758
113b3757f4f36b6695e6fa28661efb49	d__Bacteria;p__Gemmatimonadota;c__AKAU4049;o__AKAU4049;f__AKAU4049;g__AKAU4049;s__	0.9535817329694712
1e3c8995d94b69cd579f4a4faf9c9866	d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10;s__	0.9977450767543854
2ab4312ca071f70e63ec20ad48b9067f	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9999867873943813
7c5a31988630a53fb94006b9b99080d1	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__	0.8176987113818379
362cc06990c9c3ba27c839d8e25505ea	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__	0.9973580153163072
5e41a34414d1dc7d2b00b513b62e19d5	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales	0.9629986139369395
dc71e37636d34a8fe5d406127ef4c7a9	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Amycolatopsis;s__	0.9915897569704776
79fceab4210680594e1d67908b3f916d	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaeraceae;s__	0.946713715537603
c58d52926eceee08f400001aaf5dabb1	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__	0.9430405312343978
96e2044bcf16219eb5a8f559f18e5ee4	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14;f__0319-7L14;g__0319-7L14;s__	0.9819420583357056
4fe87e35cf7ae713757eba128fee8fb9	d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__	0.9999648258894036
d768b66dd152f15727be65d33bb9ca5e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	0.9933847641683529
c434ee7f909f455fc2109ef1f741a2d4	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Crossiella;s__	0.9930283205563231
eaa0991aa08140f1d6317dd793953657	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Euzebyales;f__Euzebyaceae;g__uncultured;s__	0.9988671206968771
a7fb4b2b79be3e851a32cc21d3a63e51	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__	0.9575786889090795
0b04c9afd8aa284f2791a1513cc7ba8e	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9999849360053085
17aeabe1a0d5f4caa7bf826d8d317d47	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__	0.9983720131067916
6d5168da22826326f246aaa633a71efa	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	0.894852577199595
63e25221d1677ee99ea37213124ea3b0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__	0.9983305061090233
0bbf87852ed648b187c1335890284295	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__	0.9472754561621621
180a675223033d13541df0d608ae20b5	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.9959495017084931
9049c405b6a27f610c16aaea6d2f7f4c	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Crossiella;s__	0.9282327299554246
cdb9c0ee3bba4c3d8b9292eb575bd9e3	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.9999345826695464
6e73b95574f54ef70715ccc96cdb3ef9	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__	0.9427874777176712
8b61d2481ea4f91ce57fee2cb1ff46dc	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__	0.8701042886324626
830fc971dc2fe4c97ba50483d6ec374f	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Vicinamibacteraceae;s__	0.9573537511584639
8d0ef18ec87e81bbb286975b9b0cb5b6	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__	0.980670501859248
86b4c22b3bcd88d95151325f471af4c4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Nitrosococcaceae;g__wb1-P19;s__	0.9307997665659177
292ef3a2e47a4e1c0e0b89328d744cc6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__	0.904344021693368
f77f18f0a3864d8fa785b975c6fbf589	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__	0.9903439374013887
36d7b8858f827f262648ada3d61ca404	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__S0134_terrestrial_group;f__S0134_terrestrial_group;g__S0134_terrestrial_group;s__	0.993177137517367
eca70148b76b359c1623a7c1fdbdce6d	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__	0.9534718063517883
c80eefe57cea83f938da13e296d5caf1	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.9749490134496647
fd34433c893c28ff8708eaaf45d68549	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__S0134_terrestrial_group;f__S0134_terrestrial_group;g__S0134_terrestrial_group;s__	0.9984531131573784
bbd8b8cdb4ed2207f189cdc5944a7831	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9999858147094849
9e95614b6bf363a2ea3f734f09288877	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	0.9997394535351679
7c165fe0e21b3ede14a5ddfb296474cf	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__Gitt-GS-136;f__Gitt-GS-136;g__Gitt-GS-136;s__	0.999989243329382
3f67b844e7c311462ac34b66a7faab31	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.9381628737379742
e4428584f56dad3be647b257fce5e14a	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales	0.9925725627672386
cbbd011433b56517314dd029762af40a	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Falsibacillus;s__	0.7348175463360498
93ab53a3537cbdd0dd5e1755cf9fd6fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Falsibacillus;s__	0.792689118081329
0a8643c6fa6a3116af8d26ddb615be4c	d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__	0.9992826414585328
e8c1c4a847f98b4f68598db9fa173467	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__	0.9845519707014068
34b80770a246dd03292ef309d1fb719b	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.9444663180085122
19a3f449369bf77de0175f8316d44d6d	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.9935929599946745
33d3bca1962c4b739138de9fdb847f40	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales	0.9999919656293311
a32c14d3234536698a8d2ba0678cdbfa	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__	0.9993331782476154
34da5e0f4dfccc93a0948faa5023c24c	d__Bacteria;p__Chloroflexi	0.9484062855871449
fad7959733a200344fe5a2a9f6252f81	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Blastococcus;s__	0.9959621209023607
21ed96b7c0f4c38d7ab1b060166cce4c	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobiaceae;s__	0.7736881118020021
e64d870f57288ad0e8bd4da2d353bf90	d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10;s__	0.9855532465616953
eb175b48283334e153cd542b1756a647	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.8327719706503822
11f7b172e09b77715d3bb2175a40b409	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Nitrosococcaceae;g__wb1-P19;s__	0.9555559318500146
a276f8620bf3ebe899a7b3a4f521385b	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9999440675034272
1bc4230cb79eac2099b51c52fd0db9a1	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae	0.9794650598253055
8800bca0dea2ed79f023f3e709b19076	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.995374730025691
86681a78a912b075b6090d360c005f62	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__	0.7956281036785706
778ba5288d78faebb7ff5710d73b7d28	d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108;f__MB-A2-108;g__MB-A2-108;s__	0.7937660849691858
6aaa0a3e389a330ab0dc9f688e2493dc	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__	0.9516194547462447
36d3b99cbc044e1531dc21fb94159f72	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaeraceae;s__	0.8801120253310618
1694836fc379411d2b9aa087d68d571b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Nitrosococcaceae;g__wb1-P19;s__	0.9860247059367169
ee1137d36e78789d37d5a5d40902abe7	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.981057885895715
c871c1d62ef0d097c32bfe83d666f613	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae	0.9990867855195141
6c498e15165bcab4442f6e99135bcbb7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.993257915173148
b65d67bf1cf90c3fcd9868edc2f35454	d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108;f__MB-A2-108;g__MB-A2-108;s__	0.9968548400418652
5ad30b3820e60e8bd5048ab0a31ad4be	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Crossiella;s__	0.7054669566038764
339d6586e8f60cb4e69f494c5c6263ad	d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__	0.9994726100540111
249f6b48c028f8d074f9cd6078c8047f	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__	0.9999868454523471
f3b015e043182ca0ab424c5577060a60	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__uncultured;s__	0.8309186211035888
cecd91fbd9e6e5af849a4dce40a764bf	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.958357214292176
dd93b7c2cfc81702ff108081df57f1e8	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae	0.9999996776186946
e83a76f08c138356547feff3cac7a69b	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9999871490232646
77bcdf88d2c3bc69b5ebe95e71a26d0f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__uncultured;g__uncultured;s__	0.9914193615339192
f3d73d44a1d5e0ff2f602d0628097f7e	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	0.99995054095947
